TIME;NO2MAG;NO2CHA;O3MAG;O3CHA;PM10MAG;PM10CHA;PRECMAG;PRECCHA;RADMAG;RADCHA;TEMPMAG;TEMPCHA;WINDDIRCHA;WINDDIRMAG;WINDSPECHA;WINDSPEMAG;PM2.5MAG;SO2MAG
07.06.2024 12:00;2.8;2.2;89.9;93.5;9,4;8,9;0;0;783,5;640,7;24,9;17,8;226;265;0,5;3,6;6.3;0,2
07.06.2024 13:00;4.3;2.9;93.0;95.5;13,2;11,2;0;0;684,7;769,3;25,1;18,6;246;244;1,9;4,2;7.3;0,2
07.06.2024 14:00;6.9;2.3;102.0;100.1;11,9;11,1;0;0;285,7;753,5;24,6;19,5;262;246;1,1;3,6;8.3;0,2
07.06.2024 15:00;4.7;2.2;109.0;103.2;14;11,4;0;0;516,3;601,8;25,1;19,5;249;280;2,3;3,5;9.5;0,3
07.06.2024 16:00;4.4;2.2;121.7;100.5;13,9;11,7;0;0;589,3;342,5;26,8;19,3;220;297;1,5;3,6;10.8;0,2
07.06.2024 17:00;5.3;1.8;122.7;95.7;15,2;11,1;0;0;344;342,8;25,9;19,4;234;259;1,3;3,2;11.6;0,2
07.06.2024 18:00;6.1;2.0;120.1;92.1;16,6;11,5;0;0;153,5;232;25,1;18,6;258;202;1,2;0,8;11.8;0,3
07.06.2024 19:00;6.4;2.1;108.1;87.0;14,8;9,4;0;0;113,8;132,3;24,7;17,6;291;250;0,5;0,7;11.5;0,2
07.06.2024 20:00;5.2;1.9;93.1;87.1;12,9;9,5;0;0;27,5;40,3;23,4;16,3;20;347;0,6;0,9;10.0;0,1
07.06.2024 21:00;7.0;1.8;65.0;87.6;16;9,3;0;0;0,3;2,2;21,4;15,4;317;86;0,4;0,9;9.5;0,1
07.06.2024 22:00;8.3;1.8;52.0;91.5;13;9,5;0;0;0;0;20,7;15,4;338;350;1;1,3;9.6;0
07.06.2024 23:00;9.1;1.6;38.1;93.1;13,2;9,3;0;0;0;0;19,5;15,1;277;342;1,8;0,5;9.9;0
08.06.2024 00:00;9.3;1.5;35.0;94.1;14,1;9,8;0;0;0;0;19,2;14,7;283;82;1,1;0,7;11.2;0
08.06.2024 01:00;11.6;1.6;26.8;93.6;14,4;9,7;0;0;0;0;18,5;14,4;271;238;0,8;0,6;12.5;0
08.06.2024 02:00;14.1;2.1;23.9;99.2;15,1;11,6;0;0;0;0;18,1;14,9;231;243;1,3;0,4;12.7;0,1
08.06.2024 03:00;13.4;2.3;22.2;93.4;15,9;11,2;0;0;0;0;17,1;14,3;285;315;0,4;0,3;13.0;0
08.06.2024 04:00;11.3;3.4;16.0;79.5;14,2;10,2;0;0;0;0;15,9;13,7;122;68;0,3;0,7;12.5;0
08.06.2024 05:00;10.7;3.1;13.5;82.6;16,1;10,1;0;0;5,8;1,7;15,6;13,5;255;42;1;0,1;13.3;0
08.06.2024 06:00;8.8;2.6;19.9;80.9;13,2;9,8;0;0;79,3;58,8;16,3;13,5;227;13;1,2;0,6;11.9;0
08.06.2024 07:00;9.4;2.7;30.8;81.0;13,2;10;0;0;245;235,3;18,7;15,1;208;71;1,6;1,7;10.8;0,1
08.06.2024 08:00;8.4;2.7;45.4;82.3;12;9,2;0;0;252,7;401,8;20,2;16,9;213;79;1,7;1,1;9.0;0,2
08.06.2024 09:00;6.9;2.9;52.8;81.0;10,9;10,7;0;0;309,5;451;21,1;16,8;273;39;1;0,4;8.4;0,4
08.06.2024 10:00;5.0;2.8;62.2;81.7;11,1;10,7;0;0;378,8;393,7;22;16,5;259;28;1,6;1;8.8;0,5
08.06.2024 11:00;4.8;2.4;69.2;90.5;10,9;10,1;0;0;504;587,7;22,9;17,4;235;225;3,8;1,3;9.2;0,6
08.06.2024 12:00;3.7;1.6;79.1;102.3;12,9;8,9;0;0;507;713,7;24,2;18,7;228;264;5,2;2,2;10.2;0,4
08.06.2024 13:00;3.8;2.0;76.2;100.9;13,2;12,4;0;0;226,3;561,3;23,5;17,7;218;281;5,6;2,6;9.6;0,4
08.06.2024 14:00;3.6;1.5;79.8;105.0;13,5;16,8;0;0;318,3;354;22,9;16,9;216;262;4,6;2,8;9.5;0,2
08.06.2024 15:00;3.2;1.8;86.0;100.1;11,6;17,4;0;0;411,7;153,7;23,9;16,4;313;235;0,6;0,9;9.9;0,2
08.06.2024 16:00;3.4;1.8;106.1;96.1;16,8;17,2;0;0;370,2;134,8;24,7;16,2;271;338;3;0,5;15.1;0,2
08.06.2024 17:00;3.5;1.6;105.4;97.6;16,1;17;0;0;260,3;154,2;25;16,8;263;289;2,1;1,4;15.5;0,2
08.06.2024 18:00;3.8;1.2;94.4;104.3;16,7;14,6;0;0;127,3;164,7;24,4;17;257;235;2;0,8;14.7;0,1
08.06.2024 19:00;4.6;1.0;84.8;106.6;15,9;12,1;0;0;40,8;90,5;23,5;16,3;238;289;2;1,1;14.5;0,1
08.06.2024 20:00;3.6;1.2;100.2;106.1;24,3;11,6;0,4;0;7,5;14;22,4;15,2;340;263;1,7;1,3;14.6;0
08.06.2024 21:00;5.1;1.2;79.4;100.6;23,6;12,1;0;0;0,7;0,7;20,1;14,4;324;107;1,7;0,7;13.7;0,1
08.06.2024 22:00;7.5;1.5;47.4;89.3;21,3;11;0;2;0;0;19,7;13,4;320;314;1,2;0,6;13.6;0
08.06.2024 23:00;8.6;1.2;41.5;97.4;20,3;7,3;0;2,8;0;0;19,5;13,4;305;267;1,8;0,1;13.8;0,1
09.06.2024 00:00;9.8;1.2;34.0;100.9;20,4;8,8;0;0;0;0;19,3;13,3;224;45;1,5;0,3;14.4;0,1
09.06.2024 01:00;9.8;1.1;26.4;96.5;21,4;8,3;0;0;0;0;18,6;12,8;267;203;1;0,2;15.0;0,1
09.06.2024 02:00;9.1;1.2;20.1;85.9;21,2;8,2;0;0,7;0;0;18,1;12,6;296;76;1,2;1,4;15.1;0
09.06.2024 03:00;9.3;1.1;16.4;86.6;21,6;8,2;0;0;0;0;17,7;12,3;323;188;1,1;0,1;15.2;0
09.06.2024 04:00;8.7;1.2;14.3;88.8;21,3;7,3;0;0;0;0;17,3;12,3;354;9;0,9;0,6;15.0;0
09.06.2024 05:00;8.6;1.3;11.2;95.3;21,3;6,9;0;0;5,2;2;17,3;11,9;75;37;1,8;1,2;14.9;0
09.06.2024 06:00;6.3;1.6;12.8;85.6;20,9;8,2;0;0;35,3;54;17,9;12,1;84;284;1,5;0,3;14.8;0,2
09.06.2024 07:00;4.9;1.5;16.2;84.8;18,1;8,2;0;0;74;120,7;18,5;12,9;95;47;2,3;0,3;14.3;0,4
09.06.2024 08:00;6.9;1.1;19.7;89.6;17,2;7,2;0;0;133,5;214,3;19,3;13,4;82;347;3,1;1,1;14.7;1
09.06.2024 09:00;4.4;1.3;32.1;84.3;17,7;7,1;0;0;251,7;251,7;20,3;13,9;80;318;2,7;0,2;14.6;1,2
09.06.2024 10:00;4.1;1.8;43.9;80.4;17,3;7,6;0;0;437,5;259,5;21,5;14,1;100;66;2,4;0,7;14.4;1,3
09.06.2024 11:00;2.4;1.4;57.4;82.0;18,8;7,1;0;0;718,7;385,5;23,5;15,1;54;322;1,4;2,1;14.5;0,6
09.06.2024 12:00;2.1;1.6;72.8;79.1;18,2;7;0;0;626,2;396,8;24,9;15,3;126;278;2,7;2,6;13.9;0,3
09.06.2024 13:00;2.0;1.5;72.4;82.6;17,1;6,1;0;0;344;397;23,5;15,1;97;287;2,1;3,2;13.4;0,2
09.06.2024 14:00;2.3;1.5;77.9;81.1;16,6;7;0;0;293,8;450,8;24;15,9;92;284;2;3,2;12.9;0,2
09.06.2024 15:00;2.9;1.7;76.4;73.0;18,9;8,6;5,2;0;13,7;361,5;21,5;16,1;302;271;0,9;5;13.3;0,1
09.06.2024 16:00;2.6;1.9;92.4;60.6;15,5;9,2;23,3;0;9,3;92,8;18,7;14,9;355;106;1,7;1,8;11.3;0
09.06.2024 17:00;7.0;1.7;68.5;61.4;17,1;9;2,5;0,3;66,5;72,8;18,3;14;332;324;1,8;1,9;11.3;0,1
09.06.2024 18:00;5.1;1.9;62.4;68.1;14,1;8,3;0;0;56,2;84,3;18,6;13,4;349;46;2,4;0,3;10.6;0,1
09.06.2024 19:00;4.9;1.7;49.7;70.9;15,1;7,5;0;0,7;52,2;80,2;18,9;13;339;272;1,8;0,5;10.9;0,1
09.06.2024 20:00;4.5;1.9;34.5;75.5;17,6;6,7;0;0,8;6,5;5,2;18,6;12,6;334;96;1,3;0,4;11.5;0,1
09.06.2024 21:00;4.7;2.0;30.5;78.4;18,9;7,7;1,4;0,2;0,2;1,5;18,3;12,4;317;235;1,1;2,5;11.9;0
09.06.2024 22:00;3.9;2.2;51.2;74.6;17;6,7;3,1;0;0;0;17,9;12,1;341;81;1,8;1,9;12.1;0
09.06.2024 23:00;4.2;1.9;53.8;75.6;13,6;6,7;0,2;0;0;0;18,1;11,7;299;112;1,3;3,7;10.3;0
10.06.2024 00:00;3.6;2.2;56.1;76.3;12,8;7,7;0;1,7;0;0;17,8;11,1;340;63;1;2,5;9.0;0
10.06.2024 01:00;3.8;2.0;50.6;72.6;15;2,5;0;2,1;0;0;17;9,9;323;41;2,8;1,7;9.3;0,1
10.06.2024 02:00;3.7;2.0;45.1;76.1;17,7;5,5;0;0;0;0;16,5;9,1;321;87;2,4;1,6;9.5;0,2
10.06.2024 03:00;3.4;1.9;40.0;73.6;16,7;5,7;0;0;0;0;15,9;8,8;316;64;2,3;0,9;8.2;0
10.06.2024 04:00;3.7;1.8;26.7;74.5;17,9;4,8;0;0;0;0;15;8,4;320;124;1,2;0,4;8.3;0
10.06.2024 05:00;4.5;1.8;23.9;72.1;15,7;4,7;0;0,1;3,3;0,8;14,5;8,1;305;116;1,5;0,9;7.4;0
10.06.2024 06:00;5.5;1.9;22.5;70.5;15,1;4,7;0;0;73,7;56,2;14,7;7,6;340;73;2,4;1,4;7.0;0,1
10.06.2024 07:00;6.1;2.7;34.5;71.6;13,3;5,4;0;0;249,8;226,5;16,8;8,1;328;353;1,2;1,7;6.4;0,6
10.06.2024 08:00;5.7;2.7;39.6;72.2;12,9;5,1;0;0;309,2;436;17,7;9,2;282;19;1,3;0,7;6.0;0,8
10.06.2024 09:00;3.9;3.0;50.4;78.8;11,9;6,1;0;0;590,2;619,2;19,5;10,6;268;111;1,6;0,6;5.7;0,7
10.06.2024 10:00;7.3;2.3;62.3;85.1;12,8;6;0;0;635,5;763;20,7;11,3;246;200;1,7;0,6;5.4;0,5
10.06.2024 11:00;12.1;1.9;71.7;87.5;12,4;5,2;0;0;893,3;824,5;22,6;12,1;256;156;1,6;0,2;5.6;0,4
10.06.2024 12:00;2.3;1.6;85.6;90.9;10,1;3,9;0;0;964;960;24,3;13,4;242;279;2,4;1,6;5.0;0,2
10.06.2024 13:00;5.0;1.6;93.3;94.6;11,7;3,9;0;0;790,8;982,5;24,6;14,3;271;261;0,7;2,9;5.0;0
10.06.2024 14:00;2.6;1.9;94.7;96.7;11;4,8;0;0;473,3;843;23,8;14,4;246;239;2,9;2,2;6.0;0
10.06.2024 15:00;3.7;1.8;93.1;94.0;10,9;4,6;0;0;362,7;833,8;24;15,4;247;255;1,9;1,8;5.8;0,1
10.06.2024 16:00;5.5;1.7;93.9;88.2;10,8;4;0;0;514,2;750,8;24,4;15,7;234;3;1,7;1,6;5.9;0,1
10.06.2024 17:00;3.3;1.5;95.6;83.9;10,8;4,1;0;0;449,5;577,5;25,1;15,5;225;236;0,9;2,5;5.8;0,1
10.06.2024 18:00;2.0;2.0;92.0;79.5;8,8;4,6;0;0;283,3;299,5;24,8;14;281;252;0,4;2,8;4.9;0
10.06.2024 19:00;2.6;2.3;89.5;80.4;9,3;4,9;0;0;150;169,8;23,6;12,9;269;242;2;1,9;5.1;0
10.06.2024 20:00;3.3;1.8;73.0;79.2;9,3;4,3;0;0;38,3;53,7;22,2;11,8;246;18;0,7;0,9;5.0;0,1
10.06.2024 21:00;4.1;1.9;56.7;80.7;9;4,3;0;0;2;2,3;21,7;11,1;278;323;2,7;1,2;5.3;0,1
10.06.2024 22:00;2.6;1.8;86.0;77.3;11,3;4,5;9,1;0,5;0;0;18,4;10,3;317;233;2,3;1,3;5.3;0,1
10.06.2024 23:00;5.1;1.6;67.1;69.4;9,1;4,8;0;0,5;0;0;16,2;9,1;342;152;2,4;0,7;4.0;0,2
11.06.2024 00:00;4.4;1.0;44.7;68.1;11,6;2,1;0;0;0;0;15,1;7,2;326;252;2,3;0,3;4.2;0,1
11.06.2024 01:00;4.3;0.9;31.6;73.9;10,9;1,5;0;0,3;0;0;14,1;6,2;317;204;2,5;0,5;3.9;0
11.06.2024 02:00;6.0;0.8;25.7;74.5;9,7;1,5;0,1;0;0;0;14,1;5,8;330;21;3,5;0,6;3.7;0
11.06.2024 03:00;6.2;0.9;24.8;74.3;10,4;1,5;0;0;0;0;14,2;5,7;340;222;1,6;0,6;3.9;0,1
11.06.2024 04:00;5.6;0.8;21.9;82.2;12,5;1,7;0;0;0;0;13,3;5,6;342;11;2,5;0,4;4.5;0
11.06.2024 05:00;5.6;0.9;16.2;73.5;10,6;1,9;0;0;4,7;0,5;13,3;5,4;309;174;0,3;0,2;4.1;0
11.06.2024 06:00;5.2;1.0;17.2;66.5;10;2,2;0;0;99,5;13,3;13,9;5,7;331;89;2;0,4;4.0;0
11.06.2024 07:00;8.3;1.4;28.0;64.9;7,2;2,1;0;0;258,7;90,5;16,5;6,2;319;26;0,9;0,3;3.6;0,2
11.06.2024 08:00;7.5;1.7;43.3;63.5;6;2;0;0;297,5;185,7;18,3;6,6;348;342;1,5;0,9;3.1;0,2
11.06.2024 09:00;5.5;1.4;52.3;65.7;7;1,9;0;0;478,3;311,7;20;7,6;13;58;1,2;1;3.3;0,4
11.06.2024 10:00;6.2;2.7;63.6;63.3;6,4;2,9;0;0;571,7;213,2;21,4;7,3;120;269;1,6;2,3;3.3;0,5
11.06.2024 11:00;5.0;3.2;67.0;60.5;7,8;3,1;0;0;773;104,7;22;6,8;100;281;2,5;2,9;3.7;0,5
11.06.2024 12:00;3.1;2.4;80.0;61.7;6,3;3;0;0;718,8;159;22,8;7,1;100;249;2;2,5;3.4;0,4
11.06.2024 13:00;4.7;2.9;82.8;59.3;7,2;3,5;0;0;400,8;404,7;22,8;8,6;108;283;2,6;3;4.0;0,2
11.06.2024 14:00;4.6;4.1;75.5;61.0;8,6;4,6;0;0;303,3;260,2;22,4;8,6;113;237;1,9;1,9;4.4;0,3
11.06.2024 15:00;5.6;3.5;94.8;66.5;11,7;4,6;9,6;0;200,8;164;21,3;8,4;84;118;1,7;1,7;7.3;0,2
11.06.2024 16:00;11.7;2.2;92.5;71.7;8,4;3,4;0;0;435,3;233,5;20,4;9,6;18;155;1,4;0,8;6.6;0,2
11.06.2024 17:00;6.5;1.8;89.6;79.3;7,7;2,8;0;0;362,2;189,5;21,5;9,5;13;119;1,2;1,5;5.8;0,2
11.06.2024 18:00;4.8;2.8;80.7;70.7;6,2;3,6;0;0;151,5;109,8;21;8,8;48;137;0,6;1,6;4.6;0,1
11.06.2024 19:00;5.7;2.3;78.7;72.9;7,2;3;0;0;161,8;46,5;20,9;8,3;68;97;0,7;4,8;4.3;0,1
11.06.2024 20:00;3.0;1.7;69.7;77.4;6,5;2,3;0,6;0;20,8;4;19,2;7,1;7;109;0,9;2,3;2.9;0,1
11.06.2024 21:00;2.9;1.1;62.2;85.9;4,3;1,5;2,3;0;0;0,5;16,5;6,4;105;135;2,1;0,2;2.2;0,1
11.06.2024 22:00;2.9;2.3;53.6;85.6;2,9;1,9;0,6;0;0;0;15,6;6;124;66;2;0,7;1.1;0,1
11.06.2024 23:00;2.5;3.2;48.1;66.9;4,4;3,2;0;0;0;0;15,3;5,8;115;227;0,6;0,7;1.5;0
12.06.2024 00:00;2.4;2.2;44.1;78.3;5;2,7;0,7;0;0;0;15,4;5,4;123;106;1,1;0,5;1.6;0
12.06.2024 01:00;2.6;2.0;35.2;77.4;5,6;3,1;0,1;0;0;0;14,9;4,9;111;320;1,4;0,8;1.6;0
12.06.2024 02:00;2.7;2.0;32.4;79.2;6,6;3,1;0;0;0;0;14,7;4,9;62;60;0,9;1,2;1.7;0,1
12.06.2024 03:00;2.5;1.7;28.1;82.3;6,8;2,4;0;0;0;0;14,3;4,8;37;169;0,6;0,3;1.8;0,1
12.06.2024 04:00;2.7;1.6;26.1;87.8;9,5;2,3;0;0;0;0;13,7;4,9;88;22;1,8;1,1;2.2;0,1
12.06.2024 05:00;2.7;1.5;30.5;78.9;8;2,5;0;0;3,3;3;13,4;5;65;65;2,2;0,6;2.0;0,1
12.06.2024 06:00;3.6;1.4;24.4;82.7;8,5;2,6;0;0;51,7;87,8;12,9;6,1;74;87;2,2;0,7;2.1;0,1
12.06.2024 07:00;6.3;1.6;32.7;84.4;6,3;2,8;0;0;265,3;254,7;15,4;7,8;92;338;2,7;0,3;1.7;0,3
12.06.2024 08:00;2.9;2.7;47.0;74.6;4,6;3,5;0;0;436;430,8;17,3;8,4;98;328;2,7;1,4;1.2;0,3
12.06.2024 09:00;3.4;3.8;58.9;72.0;3,9;4,1;0;0;600,8;646;18,9;9,1;97;337;4,2;0,9;1.1;0,5
12.06.2024 10:00;;2.5;;82.5;4,4;6;0;0;751,5;854,5;21,1;10,1;101;349;3,5;1;1.1;
12.06.2024 11:00;;2.7;;83.5;3,6;5,2;0;0;887;920,5;22,8;10,7;128;108;1,7;1;0.9;
12.06.2024 12:00;2.7;3.0;82.9;86.1;2,9;5,5;0;0;954,8;224,2;23,5;9,8;99;262;1,9;3,5;0.9;0,1
12.06.2024 13:00;1.7;4.3;85.0;84.1;3,2;5,5;0;0;989,8;299,8;23,2;10,5;114;269;2;3;0.9;0,1
12.06.2024 14:00;2.5;3.3;78.7;83.2;2,9;5,9;0,2;0;374,8;271,7;21,7;10,5;12;268;1,3;3,1;1.0;0,1
12.06.2024 15:00;3.5;2.2;76.0;86.6;8,2;8,5;1,1;0;116,7;551;17,5;11,8;354;65;2,2;4,2;2.0;0
12.06.2024 16:00;3.6;2.2;74.7;91.2;4,6;4,8;0,8;0;146,2;776,3;17;12,5;358;104;2,2;4;1.7;0
12.06.2024 17:00;5.9;2.4;71.5;95.1;4,1;9,4;0,2;0;175,5;435,3;16,9;11,9;355;127;2,6;4,2;1.6;0,1
12.06.2024 18:00;4.6;2.4;73.2;96.3;3,3;5;0,2;0;65,7;452,2;16,9;12,2;3;137;1,8;4,6;1.3;0
12.06.2024 19:00;3.8;2.4;73.4;94.9;3;4,4;0;0;79,8;242,2;17,3;11,2;1;105;2,2;3,8;1.2;0
12.06.2024 20:00;2.4;2.4;67.3;91.0;2,8;4,2;0;0;17;52,3;16,7;9,5;345;117;1,8;1,7;1.2;0
12.06.2024 21:00;3.1;2.3;54.8;88.2;4;4,3;0;0;0,3;2,2;15,8;8,1;348;253;1,7;0,3;1.5;0,1
12.06.2024 22:00;2.9;2.5;43.9;87.7;6,6;4,6;0;0;0;0;15,5;7,5;338;273;1,7;1,7;2.0;0
12.06.2024 23:00;5.6;2.1;47.8;88.4;5;4,1;0;0;0;0;15,6;7,3;337;57;1,7;0,9;1.9;0,1
13.06.2024 00:00;5.7;2.8;31.1;84.0;8,7;4,5;0;0;0;0;14,1;6,9;327;59;1,7;0,9;2.7;0
13.06.2024 01:00;6.4;2.5;24.5;81.8;9,9;4,6;0;0;0;0;13,1;7;70;89;0,3;0,5;2.8;0,1
13.06.2024 02:00;6.5;2.5;19.1;91.7;9,6;4,6;0;0;0;0;12;7,7;0;62;0;0,9;2.6;0,1
13.06.2024 03:00;7.4;2.2;14.9;83.6;9,6;4,8;0;0;0;0;11,4;7;278;52;1,3;0,2;2.6;0,2
13.06.2024 04:00;6.8;1.9;14.2;85.7;8,7;4,4;0;0;0;0;11,1;6,9;346;118;0,7;0,2;2.5;0,2
13.06.2024 05:00;5.4;1.9;14.4;88.5;9,4;4,5;0;0;3,8;0,7;10,7;6,7;162;355;1,1;0,3;2.6;0,1
13.06.2024 06:00;7.7;3.6;14.1;85.9;8,7;4,6;0;0;71,5;68;11,4;7,4;122;94;1;0,4;2.6;0,1
13.06.2024 07:00;11.1;2.5;25.5;85.4;9,7;4,7;0;0;251,2;137,8;13,6;7,9;75;101;0,8;0,9;3.0;0,2
13.06.2024 08:00;7.8;3.0;36.7;78.8;7,8;4,1;0;0;431,3;279;15,4;8,7;4;102;1,2;1,5;2.7;0,5
13.06.2024 09:00;4.8;1.9;54.0;86.6;6,7;3,5;0;0;599,3;435,2;17,4;9,6;53;161;1;0,1;2.5;0,7
13.06.2024 10:00;3.6;5.0;62.7;86.3;6;8,2;0;0;748,8;387,7;19;9,9;134;290;1,5;3,2;2.5;0,6
13.06.2024 11:00;3.3;4.8;70.2;88.9;7,5;8;0;0;892,3;425;20,1;10,3;122;276;2,2;3,2;2.6;0,5
13.06.2024 12:00;2.1;4.0;84.9;97.5;5,3;8,3;0;0;959;668,5;21,7;12,1;107;293;1,7;3,3;2.3;0,2
13.06.2024 13:00;2.6;3.2;90.0;102.7;5,6;18,3;0;0;1006;559,5;22,3;12;142;292;1,5;3,6;2.3;0,1
13.06.2024 14:00;2.9;2.7;96.8;104.3;4,9;17,6;0;0;934,5;911,2;23,1;13,5;159;304;3,8;3,7;2.3;0,2
13.06.2024 15:00;3.4;2.5;102.2;104.8;5,3;4,8;0;0;890,2;722,5;23,7;13,4;181;264;1,9;3,6;2.4;0,2
13.06.2024 16:00;5.9;2.3;108.0;105.0;6,2;4,3;0;0;798,5;780,2;23,9;14,4;194;293;1,4;2,2;2.6;0,2
13.06.2024 17:00;3.8;3.0;114.2;103.4;6,3;4,8;0;0;596,8;600,7;24;15;285;295;0,7;2,2;2.8;0,2
13.06.2024 18:00;4.3;3.6;116.5;103.8;7,9;9,6;0;0;394,8;446;23,5;14,8;235;285;0,5;3,4;3.9;0,3
13.06.2024 19:00;4.0;2.5;116.4;106.5;9;4,2;0;0;214,3;189,3;22,5;13,7;203;293;1,4;1,7;5.2;0,3
13.06.2024 20:00;4.9;2.6;99.3;106.5;10,3;4,6;0;0;46,7;49,3;20,7;12,8;260;273;0,6;1,5;5.4;0,3
13.06.2024 21:00;5.3;3.0;89.7;95.8;11;5,8;0;0;1,3;3;18,7;11,3;207;300;0,7;0,9;5.2;0,1
13.06.2024 22:00;4.6;2.9;88.0;101.7;9,2;5,3;0;0;0;0;17,6;11,8;200;270;1,7;2,7;5.0;0,1
13.06.2024 23:00;4.7;3.2;80.0;102.2;10,5;5,2;0;0;0;0;17,1;11,6;219;306;2,2;0,8;5.3;0,1
14.06.2024 00:00;4.6;3.2;62.9;95.9;9,3;4,8;0;0;0;0;16;10,2;267;135;1,5;0,2;5.2;0,2
14.06.2024 01:00;5.0;2.3;54.3;90.6;8,8;4,8;0;0;0;0;16;10,1;261;333;1,9;1,2;5.6;0,1
14.06.2024 02:00;4.9;1.7;60.4;99.6;8,6;3,9;0;0;0;0;17,1;11,2;229;295;3,5;1,5;5.4;0,1
14.06.2024 03:00;3.6;1.9;67.1;101.6;8,1;5;0;0;0;0;17,4;11,4;234;305;4,8;1,6;5.1;0,1
14.06.2024 04:00;3.7;2.1;63.7;99.7;7,7;6,8;0;0;0;0;17,3;11,4;239;287;5,2;1,4;5.2;0,1
14.06.2024 05:00;3.9;1.7;64.3;99.9;8,7;7;0;0;0,7;0;17,2;11,6;241;299;5,4;2,3;5.5;0,2
14.06.2024 06:00;8.4;1.9;71.4;100.5;10,4;6,8;0;0;8,3;10;18;10,9;232;232;6;1,9;6.5;0,8
14.06.2024 07:00;10.7;1.6;74.7;108.7;12,2;5,2;0;0;26,7;37,8;18,2;9,8;236;256;5,5;2;8.2;0,9
14.06.2024 08:00;15.4;1.7;73.0;104.1;14;2,9;0;0,4;116,8;68;18,4;8,1;239;273;5,1;1,8;8.8;0,9
14.06.2024 09:00;11.5;1.5;70.4;102.0;13;1,9;0;0,6;187,7;72,5;18,7;7,8;230;275;6,5;2,1;8.2;1
14.06.2024 10:00;9.4;1.6;77.0;98.8;12,9;1,8;0;0;199;143;18,9;8,6;226;269;6;2,6;8.9;1
14.06.2024 11:00;9.8;1.6;78.0;96.0;12,8;2,6;0;0;101;408,2;18,5;10,1;227;247;5,9;1,7;8.3;1
14.06.2024 12:00;8.9;1.7;77.4;95.3;13,7;3,2;0;0;88,8;435,8;18,5;11,3;239;270;5,5;1,4;8.4;0,9
14.06.2024 13:00;7.3;1.7;78.0;94.5;11,8;3,2;0;0;131,7;292,5;18,9;10,7;232;253;6,4;1,1;7.0;0,6
14.06.2024 14:00;7.4;1.7;93.1;94.9;12,2;3,3;0;0;279,7;341,5;19,7;11,2;227;246;6,5;1,1;6.9;0,5
14.06.2024 15:00;4.5;1.8;100.4;92.2;10,6;4,8;0;0;141,3;607,2;19,7;12,2;230;331;5,6;0,3;7.0;0,4
14.06.2024 16:00;5.5;1.6;76.9;93.3;11,5;4,4;0;0;56,7;357,2;19;12,6;234;300;5,4;0,8;7.3;0,2
14.06.2024 17:00;7.1;1.6;75.6;91.4;13,7;4,1;0;0;63,3;421,5;18,7;13,7;234;255;5,1;0,2;7.8;0,2
14.06.2024 18:00;9.0;1.7;68.6;92.4;12,4;4,5;0;0;31,8;185,7;18,6;13,9;231;256;5,1;1;7.9;0,2
14.06.2024 19:00;8.0;1.9;68.2;91.1;14;4,7;0;0;20,3;80,8;18,1;13,6;232;319;5,2;0,7;7.9;0,2
14.06.2024 20:00;6.9;2.0;66.0;89.3;12,7;4,5;0;0;7,2;15,8;17,7;13,3;236;259;5;1,3;8.1;0,2
14.06.2024 21:00;4.2;2.1;87.9;88.2;14,1;4,4;0;0;0,5;0;16,9;13;235;289;3,8;1,3;9.9;0,1
14.06.2024 22:00;3.6;2.2;88.6;84.4;14,7;4,7;0;0;0;0;16,4;13,1;237;256;4,2;1,2;11.2;0,1
14.06.2024 23:00;3.4;2.1;87.5;83.5;14,8;4,3;0;0;0;0;16;12,7;247;262;1,9;0,3;11.8;0,1
15.06.2024 00:00;3.6;1.8;63.1;83.6;14,3;4,2;0;0;0;0;15,7;12,9;226;195;3,7;0,3;11.2;0,1
15.06.2024 01:00;3.8;1.9;53.1;82.5;14,1;4,1;0,1;0,4;0;0;15,7;12,1;239;213;2,3;1,4;11.2;0
15.06.2024 02:00;3.0;2.3;63.4;77.7;11,5;4,7;0,6;1,2;0;0;15,3;11;233;5;2,3;0,1;10.4;0
15.06.2024 03:00;2.8;2.0;60.3;68.4;11,5;2,3;1,9;6,1;0;0;15,2;10,4;291;259;2,7;0,6;10.1;0
15.06.2024 04:00;2.6;0.9;60.6;66.9;9,9;0,7;3,7;4,9;0;0;15,1;9,8;269;194;3,5;0,7;9.3;0
15.06.2024 05:00;2.7;0.7;64.5;73.9;6,5;0,6;3;2,6;0,5;0;15,1;8,8;251;237;2,4;0,5;6.7;0
15.06.2024 06:00;3.4;0.7;62.3;78.5;4,9;0,4;2,5;0,7;8,8;8,2;15,1;8,3;238;319;4,6;0,5;4.9;0
15.06.2024 07:00;3.8;0.6;63.8;76.9;3,4;0,8;3,6;0;17,2;64,3;15,2;7,8;243;274;4,2;0,5;3.0;0,1
15.06.2024 08:00;2.8;0.6;68.7;74.1;2,4;1,5;8,7;0;20,5;397;15,4;8,3;242;279;2,6;1,5;1.9;0
15.06.2024 09:00;3.0;0.6;59.9;75.7;2,5;2,2;9,7;0;32,3;561,2;15,5;9,2;248;272;4;2,3;1.4;0
15.06.2024 10:00;3.1;0.6;55.9;77.4;1,6;2;3;0;57,5;787,3;15,9;10,6;251;9;3,5;0,5;1.1;0
15.06.2024 11:00;3.6;0.6;58.0;79.4;1,3;2,4;2,1;0;94,8;918,3;16,2;12,3;229;207;2,6;0,2;1.0;0
